dataset,src_ent,tgt_ent,y,p
slashdot090221,0.0,0.2963220923764097,1,0.9964042142412333
slashdot090221,0.6500224216483541,0.9927744539878083,0,0.9535999943376086
slashdot090221,0.0,0.10070888413189656,1,0.996935496715519
slashdot090221,0.0,0.10327508457163533,1,0.9979666634154831
slashdot090221,0.0,0.676941869780886,1,0.9778956667245657
slashdot090221,0.0,0.0,1,0.9928145257892883
slashdot090221,0.0,0.3591016256485497,1,0.9963841818286316
slashdot090221,1.0,0.0,0,0.9575896130366942
slashdot090221,0.0,0.995978956518722,1,0.7788234446294077
slashdot090221,0.4394969869215134,0.0,1,0.694583749394612
slashdot090221,0.0,0.0,1,0.9938782199246483
slashdot090221,0.0,0.0,1,0.9917231403339757
slashdot090221,0.0,0.0,1,0.9922085939315226
slashdot090221,0.0,0.0,1,0.9668039546944138
slashdot090221,0.0,0.8112781244591328,0,0.14386695875065814
slashdot090221,0.0,1.0,1,0.4799110844636149
slashdot090221,0.6500224216483541,0.0,1,0.903817832515704
slashdot090221,0.964078764808229,0.8945288644222249,0,0.21619103869249515
slashdot090221,0.964078764808229,0.9927744539878083,1,0.0316793342116142
slashdot090221,0.964078764808229,0.3372900666170139,1,0.7533582344872678
slashdot090221,0.0,0.0,1,0.9476380148509176
slashdot090221,0.8112781244591328,0.9129992135852473,0,0.49585641819486664
slashdot090221,0.0,0.8112781244591328,1,0.9780900474611814
slashdot090221,0.3712323266408755,0.2863969571159563,1,0.9653840453389093
slashdot090221,0.6840384356390417,0.2863969571159563,1,0.8984223693461283
slashdot090221,0.6840384356390417,0.8865408928220899,1,0.0854507708059742
slashdot090221,0.23519338181924138,0.8539263557507408,0,0.849871732521918
slashdot090221,0.23519338181924138,0.6962122601251458,1,0.9757211943789502
slashdot090221,0.5435644431995964,0.5547781633412736,1,0.9544179718303067
slashdot090221,0.0,0.4481282187895241,1,0.9761077894606495
slashdot090221,0.9456603046006401,0.8945288644222249,1,0.01323724989618586
slashdot090221,0.0,0.33122635256874544,1,0.9467094655499309
slashdot090221,0.0,0.7615877869576692,1,0.3602072060509574
slashdot090221,0.0,0.828055725379504,1,0.7999692632520391
slashdot090221,0.8314743880097293,0.7111806626974717,1,0.8575482605746902
slashdot090221,0.8314743880097293,0.9182958340544896,0,0.27843821937922786
slashdot090221,0.0,0.0,1,0.9451894615455868
slashdot090221,0.0,0.5032583347756459,1,0.9537711449705584
slashdot090221,0.0,0.0,1,0.9983988798984503
slashdot090221,0.0,0.0,1,0.9968286901477919
slashdot090221,0.0,0.0,1,0.9964664441799311
slashdot090221,0.0,0.9630692761140839,1,0.9431890574052914
slashdot090221,0.0,0.9622306300958547,1,0.7979820468449567
slashdot090221,0.0,0.0,1,0.8792236027188204
slashdot090221,0.0,0.9152073261515639,0,0.006664879115540859
slashdot090221,0.0,0.6532373252314683,1,0.9161149046989278
slashdot090221,0.0,0.997874923668532,1,0.6556807992926821
slashdot090221,0.0,0.0,1,0.9138602348889205
slashdot090221,0.8112781244591328,0.3298460702071462,1,0.534656048745198
slashdot090221,0.0,0.09498684113062561,1,0.9804262412236727
slashdot090221,0.0,0.48122566384173704,1,0.9795819286953759
slashdot090221,0.0,0.04240053904674089,1,0.9971109921784955
slashdot090221,0.0,0.37764632137370024,1,0.9775982204712
slashdot090221,0.0,0.8112781244591328,1,0.9017986584169729
slashdot090221,0.8112781244591328,0.5824628410837772,1,0.43956835845479103
slashdot090221,0.8112781244591328,0.8648629720199452,1,0.5839784250243234
slashdot090221,0.7950402793845223,0.9899927915575186,1,0.07277079274428917
slashdot090221,0.7950402793845223,0.0,1,0.9461812270595862
slashdot090221,0.0,0.0,1,0.9928587733657132
slashdot090221,0.41381685030363385,0.0,1,0.9848041494397272
slashdot090221,0.0,0.0,1,0.1551753425055576
slashdot090221,0.0,0.863120568566631,1,0.9582106169192258
slashdot090221,0.0,0.8366407419411672,1,0.8798776719094429
slashdot090221,0.0,0.928322617852162,0,0.014720773329221932
slashdot090221,0.0,0.99664402524877,0,0.015903940273038524
slashdot090221,0.0,0.8453509366224364,0,0.018965565745797098
slashdot090221,0.0,0.77006647829206,1,0.9277941164744519
slashdot090221,0.6500224216483541,0.9688977092243805,0,0.1331204588522388
slashdot090221,0.0,0.0,1,0.9838216114723657
slashdot090221,0.9182958340544896,0.23181305002459018,1,0.7025718553758025
slashdot090221,0.0,0.13523947172345127,1,0.9979507140017179
slashdot090221,0.0,0.6500224216483541,1,0.9893237198725138
slashdot090221,0.0,0.8112781244591328,1,0.9793739619072507
slashdot090221,0.0,0.0,1,0.9961210106551056
slashdot090221,0.0,0.0,1,0.9951970975174033
slashdot090221,0.0,0.9182958340544896,1,0.46454220495418935
slashdot090221,0.0,0.7578784625383954,1,0.3728878956227769
slashdot090221,0.0,0.7219280948873623,0,0.08299290713985967
slashdot090221,0.0,0.0,1,0.9992230538080011
slashdot090221,0.0,0.0,1,0.9833538382956697
slashdot090221,0.0,0.9182958340544896,1,0.9645688730835712
slashdot090221,0.0,0.0,1,0.9966785909926084
slashdot090221,0.4689955935892812,0.999651536962123,0,0.050284752409053016
slashdot090221,0.4689955935892811,0.0,1,0.9729108137950292
slashdot090221,0.0,0.0,1,0.9994095402753093
slashdot090221,1.0,0.928322617852162,0,0.0794802750127535
slashdot090221,0.9182958340544896,0.8112781244591328,1,0.3213109122552424
slashdot090221,1.0,0.0,0,0.13891818032269868
slashdot090221,0.0,0.6193821946787638,1,0.9816370942679966
slashdot090221,0.0,0.9182958340544896,1,0.9086845771157053
slashdot090221,0.8112781244591328,0.9612366047228759,1,0.1770832583203349
slashdot090221,0.8112781244591328,0.0,1,0.8987286560189
slashdot090221,0.0,0.24660779083019763,1,0.9701170325279236
slashdot090221,0.0,0.9899927915575186,1,0.8163499053428623
slashdot090221,0.9940302114769565,0.2863969571159563,1,0.8315373007705585
slashdot090221,0.9940302114769565,0.9991421039919088,0,0.22598023443304352
slashdot090221,0.4488644887230294,0.6500224216483541,1,0.7286581100862117
slashdot090221,0.4488644887230294,0.8849636363831528,1,0.7483739773573944
slashdot090221,0.0,0.05745902028943589,1,0.3270050549883878
slashdot090221,0.5032583347756459,0.9409217747114994,1,0.27844188264650993
slashdot090221,0.5032583347756459,0.9738354819891413,0,0.1621854272832868
slashdot090221,0.5032583347756459,0.5435644431995964,1,0.8757190108299255
slashdot090221,0.0,0.0,1,0.9677115206698473
slashdot090221,0.0,0.0,1,0.9877411601641422
slashdot090221,0.0,0.2863969571159563,1,0.9737911161794981
slashdot090221,0.0,0.0,1,0.9973560924038539
slashdot090221,0.0,0.0,1,0.9893484923052924
slashdot090221,0.3809465857053901,0.6136190195993707,1,0.9874271896687338
slashdot090221,0.3809465857053901,0.9182958340544896,0,0.6320719538687974
slashdot090221,0.0,0.0,1,0.9990275118562476
slashdot090221,0.0,0.5916727785823275,1,0.9935110145773671
slashdot090221,1.0,0.2974722489192898,1,0.7821447613475857
slashdot090221,0.0,0.0,1,0.9833851346191553
slashdot090221,0.0,0.7642045065086203,0,0.004935488081137714
slashdot090221,0.0,0.10106696361212435,1,0.9975672712761043
slashdot090221,0.0,0.8112781244591328,1,0.8162814722902477
slashdot090221,0.0,0.0,1,0.9968558306135921
slashdot090221,0.0,0.24660779083019763,1,0.9964824218554688
slashdot090221,0.0,0.41381685030363385,1,0.9062184849193047
slashdot090221,0.0,0.3712323266408755,1,0.9894150634663292
slashdot090221,0.0,0.3533593350214213,1,0.9771946399839544
slashdot090221,0.0,0.28119379643204273,1,0.9825707077980042
slashdot090221,0.0,0.0,1,0.9927532069047943
slashdot090221,0.0,0.0,1,0.9900166130978042
slashdot090221,0.8708644692353646,0.0,1,0.9888225020953652
slashdot090221,0.0,0.426228656998145,1,0.9826127514565771
slashdot090221,0.0,0.08887969568457593,1,0.9909668564796449
slashdot090221,0.426228656998145,0.0,1,0.9669335484504699
slashdot090221,0.426228656998145,0.09597040299587213,1,0.8979130387306214
slashdot090221,0.426228656998145,0.5032583347756459,1,0.8648267667815447
slashdot090221,0.426228656998145,0.9612366047228759,0,0.08334031591488575
slashdot090221,0.0,0.12531230925517012,1,0.9973342099067094
slashdot090221,0.0,0.7732266742876345,1,0.9893919944849529
slashdot090221,0.5916727785823275,0.39018610412096494,1,0.9468023947428842
slashdot090221,0.5916727785823275,0.6840384356390417,1,0.8910804282421867
slashdot090221,0.5916727785823275,0.7642045065086203,0,0.05622855703643922
slashdot090221,0.0,0.0,1,0.9717224886618494
slashdot090221,0.0,0.9182958340544896,1,0.7709855355409524
slashdot090221,0.5225593745369408,0.10070888413189656,1,0.991104245185852
slashdot090221,0.5225593745369408,0.4294619720471056,1,0.9803015235596821
slashdot090221,0.5225593745369408,0.631263018091612,1,0.9462553802155165
slashdot090221,0.0,0.2285381439535282,1,0.9943802754320727
slashdot090221,0.7219280948873623,0.9967916319816366,1,0.313714192936425
slashdot090221,0.7219280948873623,0.0,1,0.987073062872939
slashdot090221,0.7219280948873623,0.9709505944546686,1,0.09164969893314522
slashdot090221,0.8524051786494786,0.6161661934005355,1,0.5840289287648799
slashdot090221,0.0,1.0,1,0.09836484977613592
slashdot090221,0.0,0.0,1,0.9134099311597349
slashdot090221,0.828055725379504,0.0,0,0.05332959312888353
slashdot090221,0.0,0.0,1,0.9928926193817543
slashdot090221,0.0,0.9182958340544896,1,0.9796291366876168
slashdot090221,0.0,0.31599713297842474,1,0.9841054812228031
slashdot090221,0.0,0.2222848306856879,1,0.990390305292001
slashdot090221,0.3712323266408755,0.9849598392712542,1,0.698229641642192
slashdot090221,0.5586293734521992,0.8112781244591328,1,0.28912490606307983
slashdot090221,0.5586293734521992,0.9486131982385806,1,0.32661983628391245
slashdot090221,0.5586293734521992,0.5916727785823275,1,0.8751894540375648
slashdot090221,0.7219280948873623,0.9872278299417401,0,0.009266268435148032
slashdot090221,0.8112781244591328,0.9798687566511528,0,0.04001050429326419
slashdot090221,0.0,0.6863858147549966,0,0.050758755227350995
slashdot090221,0.863120568566631,0.8524051786494786,1,0.5985959029007002
slashdot090221,0.3227569588973983,0.10070888413189656,1,0.8815383535379326
slashdot090221,0.0,0.0,1,0.9895510123801786
slashdot090221,0.0,0.9402859586706311,1,0.9471015705008657
slashdot090221,0.9967916319816366,0.6193821946787638,1,0.108970710222981
slashdot090221,0.9967916319816366,0.7424875695421236,0,0.5001543760299683
slashdot090221,0.0,0.0,1,0.9516040546403072
slashdot090221,0.0,0.5032583347756459,1,0.9847339411566951
slashdot090221,0.0,0.8812908992306927,1,0.9939844012260437
slashdot090221,0.0,0.9852281360342515,1,0.7518418439520607
slashdot090221,0.0,0.405977038475571,1,0.9746283580087565
slashdot090221,0.0,0.2222848306856879,1,0.9961880357136158
slashdot090221,0.0,0.3912435636292555,1,0.9860312036635841
slashdot090221,0.0,0.629966864396698,1,0.9194060600954568
slashdot090221,0.8112781244591328,0.44226151434798167,1,0.9481809309088417
slashdot090221,0.0,0.0,1,0.9824418724006521
slashdot090221,0.4689955935892811,0.9975025463691152,1,0.5627069359597558
slashdot090221,0.9596868937742169,0.3663785842319947,1,0.7207712078481125
slashdot090221,0.9596868937742169,0.9023932827949788,0,0.5699235123837788
slashdot090221,0.9596868937742169,0.0,1,0.792969554228099
slashdot090221,0.0,0.6024308020404453,0,0.8855575917776812
slashdot090221,0.0,0.9689331005092812,1,0.8109206637779719
slashdot090221,0.0,0.0,1,0.9967254850231857
slashdot090221,0.9456603046006401,0.0,0,0.07370668806079496
slashdot090221,0.0,0.5113351532295534,1,0.9187544482333928
slashdot090221,0.0,0.5586293734521992,1,0.9944192553507117
slashdot090221,0.0,0.0,1,0.9979283726897575
slashdot090221,0.0,0.0,1,0.9959345330526473
slashdot090221,0.5435644431995964,0.33122635256874544,1,0.9491971571558745
slashdot090221,0.5435644431995964,0.0,1,0.9820621825086127
slashdot090221,0.0,0.0,1,0.9845489626065579
slashdot090221,0.0,0.0,1,0.933591913150754
slashdot090221,0.0,0.0,1,0.953325629234314
slashdot090221,0.0,0.9940302114769565,0,0.005704149650345236
slashdot090221,0.0,0.0,1,0.9920773209399643
slashdot090221,0.0,0.9766883650545326,1,0.7994442855223108
slashdot090221,0.0,0.9766883650545326,1,0.9165966770990241
slashdot090221,0.0,0.0,1,0.9954336341562127
slashdot090221,0.0,0.6082129160798541,1,0.9557662999690067
slashdot090221,1.0,0.46274905857817394,0,0.8480706200458636
slashdot090221,1.0,0.8112781244591328,0,0.8891393353591016
slashdot090221,0.9709505944546686,0.9927744539878083,0,0.22120420056570694
slashdot090221,0.0,0.703464505532043,1,0.9707287265095128
slashdot090221,0.7219280948873623,0.8509562440979137,1,0.7802304948179264
slashdot090221,0.7219280948873623,0.0,1,0.9942151723672729
slashdot090221,0.7219280948873623,0.0,1,0.9913463387488457
slashdot090221,0.6409441847875287,0.9957274520849255,1,0.3829425259991911
slashdot090221,0.6409441847875287,0.9910760598382222,1,0.3437735136271772
slashdot090221,0.6409441847875287,0.8366407419411672,1,0.8756760750889722
slashdot090221,0.6409441847875287,0.7553754125614287,1,0.9478443669166917
slashdot090221,0.6409441847875287,1.0,0,0.7956435084342957
slashdot090221,0.0,0.0,1,0.9943791331800884
slashdot090221,0.0,0.0,1,0.9946090000336494
slashdot090221,0.0,0.0,1,0.9926844553259796
slashdot090221,0.0,0.14854949043034832,1,0.9860876644310498
slashdot090221,0.0,0.0,1,0.9891669433291562
slashdot090221,0.0,0.14854949043034832,1,0.9936003715426999
slashdot090221,0.0,0.0,1,0.9924971618590225
slashdot090221,0.9886994082884974,0.9709505944546686,0,0.3519771457695894
slashdot090221,0.0,0.8112781244591328,0,0.7556626503983648
slashdot090221,0.9910760598382222,0.9774178175281716,0,0.9615683848786508
slashdot090221,0.9910760598382222,0.0,1,0.9488706588745117
slashdot090221,0.9910760598382222,0.0,1,0.9563333950105064
slashdot090221,0.0,0.0,1,0.9975540922293724
slashdot090221,0.9456603046006401,0.776442892955552,0,0.023435687945113866
slashdot090221,0.9456603046006401,0.0,1,0.897486554386956
slashdot090221,0.0,0.6840384356390417,1,0.9624594427667204
slashdot090221,0.2472944398620566,0.5600443203590992,0,0.0011143930023536086
slashdot090221,0.2472944398620566,0.9744894033980523,0,0.009476994164288044
slashdot090221,0.2472944398620566,0.0,0,0.008616247214376926
slashdot090221,0.2472944398620566,0.6500224216483541,0,0.004136633300726959
slashdot090221,0.2472944398620566,0.9709505944546686,0,0.011378581882904503
slashdot090221,0.2472944398620566,1.0,0,0.2004115849310133
slashdot090221,0.0,0.6888552598144287,1,0.8903753269060004
slashdot090221,0.0,0.0,1,0.9435857513606727
slashdot090221,0.0,0.33277955987003854,1,0.9895583773521879
slashdot090221,0.0,0.0,1,0.7504402770539228
slashdot090221,0.0,0.3533593350214213,1,0.9898609793812918
slashdot090221,0.2580186686648154,0.771709469695363,1,0.9904485368489943
slashdot090221,0.2580186686648154,0.8453509366224364,1,0.9732563105177126
slashdot090221,0.4394969869215134,0.41197796835960676,1,0.9790462061411817
slashdot090221,0.4394969869215134,0.0,1,0.9948564767837524
slashdot090221,0.4394969869215134,0.0,0,0.9814184904098511
slashdot090221,0.3533593350214213,0.7408656862339817,1,0.9689657921958712
slashdot090221,0.0,0.9980008838722995,1,0.5072472013311972
slashdot090221,0.0,0.09498684113062561,1,0.9785590271835495
slashdot090221,0.0,0.0,1,0.992813802173604
slashdot090221,0.0,0.0,1,0.9948674522658711
slashdot090221,0.0,0.0,1,0.996065436410479
slashdot090221,0.0,0.905200296956048,1,0.16072438532662595
slashdot090221,0.0,0.9847460718652463,0,0.002123688801245295
slashdot090221,0.0,0.0,1,0.9957635755248403
slashdot090221,0.8366407419411672,0.7923871505136458,0,0.031399253676165105
slashdot090221,0.8366407419411672,0.6646953053493418,0,0.04012378044991774
slashdot090221,0.8366407419411672,0.5328350630342233,1,0.048640969178998086
slashdot090221,1.0,0.6500224216483541,1,0.12345633566472393
slashdot090221,0.9996995428565171,0.6763319595084447,1,0.2215797714809481
slashdot090221,0.9996995428565171,0.9940302114769565,0,0.15491843151976614
slashdot090221,0.9996995428565171,0.4394969869215134,1,0.6640381224361714
slashdot090221,0.9996995428565171,0.7962699368824384,0,0.03722843210380162
slashdot090221,0.9996995428565171,0.6962122601251458,1,0.10278393784603308
slashdot090221,0.9996995428565171,0.8602858652332408,1,0.34360364214349876
slashdot090221,0.9996995428565171,0.9182958340544896,1,0.7992066734839887
slashdot090221,0.0,0.0,1,0.9979724605134055
slashdot090221,0.0,0.0,1,0.9978840709532718
slashdot090221,0.0,0.42304881571335784,1,0.9932967024710602
slashdot090221,0.0,0.0,1,0.9947092429445187
slashdot090221,0.0,0.0,1,0.9993016851210336
slashdot090221,0.2974722489192898,0.6500224216483541,1,0.9963953818702678
slashdot090221,0.0,0.7219280948873623,1,0.9805744802674997
slashdot090221,0.0,0.5225593745369408,1,0.9953257353021745
slashdot090221,0.0,0.8112781244591328,0,0.044847041120587815
slashdot090221,0.3912435636292555,0.7219280948873623,1,0.782336473267303
slashdot090221,0.3912435636292555,0.0,1,0.9581735302504841
slashdot090221,0.3912435636292555,0.0,1,0.8909176243704493
slashdot090221,0.41381685030363385,0.0,1,0.9055581577310401
slashdot090221,0.0,0.7406807634417787,1,0.8432235719655906
slashdot090221,0.0,0.0,1,0.9959575533866882
slashdot090221,0.0,0.2285381439535282,1,0.9834219041140255
slashdot090221,0.0,0.0,1,0.9894735492363563
slashdot090221,0.0,0.0,1,0.9667160075292064
slashdot090221,0.8112781244591328,0.9784493292686189,1,0.8503367994952291
slashdot090221,0.0,0.7366166572110231,1,0.917375087738037
slashdot090221,0.5435644431995964,0.92481870497303,1,0.9118727203462186
slashdot090221,0.9709505944546686,0.9811522341999133,1,0.11666955469800723
slashdot090221,0.0,0.9486131982385806,1,0.5048029831225472
slashdot090221,0.5435644431995964,0.7928879255776673,1,0.6571627855300903
slashdot090221,0.5435644431995964,0.9875085576335652,1,0.472367525100708
slashdot090221,0.5435644431995964,0.5293608652873644,1,0.9074529515186385
slashdot090221,0.5435644431995964,0.863120568566631,1,0.6967680127494561
slashdot090221,0.5435644431995964,0.7051819722888516,1,0.9036626219749451
slashdot090221,0.5435644431995964,0.8887971978466939,0,0.8303365194662102
slashdot090221,0.5435644431995964,0.954434002924965,1,0.5470070161660976
slashdot090221,0.0,0.0,1,0.9872621503172258
slashdot090221,0.0,0.9943766625699824,0,0.002663605843811375
slashdot090221,0.0,0.5197027865043056,1,0.8637272419913273
slashdot090221,0.0,0.9760206482366149,1,0.9681279942353339
slashdot090221,0.0,0.6840384356390417,1,0.9707453349355609
slashdot090221,0.0,0.05363316840061031,1,0.9675575494766235
slashdot090221,0.954434002924965,0.9999806343593635,0,0.2057400050196061
slashdot090221,0.0,0.9456603046006401,1,0.8634782512887754
slashdot090221,0.2863969571159563,0.4459353629742574,1,0.9899304136392458
slashdot090221,0.0,0.8662096453041307,1,0.7613099245072136
slashdot090221,0.0,0.3193373865339729,1,0.9729783882061432
slashdot090221,0.0,0.9182958340544896,1,0.29692789880725334
slashdot090221,0.0,0.8662096453041307,1,0.8280143334973759
slashdot090221,0.0,0.0,1,0.9144263747713043
slashdot090221,0.0,0.36205125173399805,1,0.8658463266317296
slashdot090221,0.0,0.0,1,0.12502704691890051
slashdot090221,0.0,0.41381685030363385,1,0.9774280773944645
slashdot090221,0.0,0.0,1,0.9477205157787263
slashdot090221,0.954434002924965,0.5491087450260073,0,0.13378611207008362
slashdot090221,0.954434002924965,0.9182958340544896,1,0.23821265612943696
slashdot090221,0.0,1.0,1,0.5664350533116234
slashdot090221,0.8112781244591328,0.5617526078313282,1,0.9039521479213515
slashdot090221,0.8112781244591328,0.7062740891876007,1,0.005316476605013205
slashdot090221,0.8112781244591328,0.0,1,0.3115642368793487
slashdot090221,0.0,0.5617526078313282,1,0.9927994226965076
slashdot090221,0.0,0.0,1,0.9833716750144958
slashdot090221,0.0,0.8648629720199452,1,0.9450391530990601
slashdot090221,0.0,1.0,1,0.8076558234229139
slashdot090221,0.0,0.9957274520849255,1,0.8207602185922512
slashdot090221,0.0,0.0,1,0.9950241107412983
slashdot090221,0.0,0.9023932827949788,1,0.9382670916369704
slashdot090221,0.0,0.38161433951854784,1,0.9898851483171345
slashdot090221,0.0,0.9182958340544896,1,0.9771227922277885
slashdot090221,0.0,0.0,1,0.9958811335829938
slashdot090221,0.0,0.5665095065529052,1,0.9434157563978941
slashdot090221,0.0,0.5665095065529052,1,0.9500770012185027
slashdot090221,1.0,0.09498684113062561,1,0.964456054087412
slashdot090221,0.0,0.5032583347756459,1,0.9838854836627459
slashdot090221,0.0,0.0,1,0.9983970948706127
slashdot090221,0.5032583347756459,0.09498684113062561,1,0.9630982730527949
slashdot090221,0.5032583347756459,0.779349837292085,1,0.7979857678833607
slashdot090221,0.0,0.6171519192002819,1,0.9681804318254081
slashdot090221,0.0,0.9456603046006401,1,0.9760242145343664
slashdot090221,0.0,0.3095434291503253,1,0.9945202493834528
slashdot090221,0.0,0.8366407419411672,1,0.9355561046783372
slashdot090221,0.0,0.0,1,0.9929102181672129
slashdot090221,0.0,0.1074037700685275,1,0.9983154030747391
slashdot090221,0.0,0.7564041945982505,1,0.9460284694279153
slashdot090221,0.9852281360342515,0.7062740891876007,0,0.07924531423924124
slashdot090221,0.9852281360342515,1.0,0,0.514076691603827
slashdot090221,0.9182958340544896,0.5293608652873644,1,0.9189613706686866
slashdot090221,0.0,0.594463471567966,1,0.9409971930188975
slashdot090221,0.0,0.0,1,0.995491452867212
slashdot090221,0.40217919020227266,0.34294286411219327,1,0.9024552942833045
slashdot090221,0.40217919020227266,0.5159469300074475,1,0.8345433507462753
slashdot090221,0.40217919020227266,0.6543524423071835,1,0.6758387567008076
slashdot090221,0.40217919020227266,0.5916727785823275,1,0.8717656214550961
slashdot090221,0.0,0.9709505944546686,0,0.005804499139691503
slashdot090221,0.0,0.9612366047228759,1,0.6955823967490655
slashdot090221,0.0,0.863120568566631,1,0.7865371695856798
slashdot090221,0.0,0.0,1,0.9963622716840662
slashdot090221,0.0,0.8453509366224364,1,0.9649697635049055
slashdot090221,0.0,0.0,1,0.9887258916760643
slashdot090221,0.0,0.7219280948873623,1,0.993681273389849
slashdot090221,0.0,0.21832103023746718,1,0.9841699398338646
slashdot090221,0.0,0.9503376699710268,1,0.7675757857573694
slashdot090221,0.0,0.0,1,0.9780891743265294
slashdot090221,0.9967916319816366,0.6235702082127974,0,0.2882524157976113
slashdot090221,0.9967916319816366,0.0,0,0.7586812531672671
slashdot090221,0.0,0.9182958340544896,1,0.5416515561747864
slashdot090221,0.7219280948873623,0.9999473039445343,0,0.8255351781845093
slashdot090221,0.7219280948873623,0.9182958340544896,1,0.11741698533296585
slashdot090221,0.7219280948873623,0.0,1,0.633073627948761
slashdot090221,0.7219280948873623,0.0,1,0.9167228341102601
slashdot090221,0.0,0.5575611544359893,1,0.9820849299430847
slashdot090221,0.0,0.13923299905509906,1,0.9977839589118958
slashdot090221,0.0,0.0,1,0.9966816306114197
slashdot090221,0.0,0.0,1,0.9962981112172381
slashdot090221,0.0,0.0,1,0.974256455898285
slashdot090221,0.0,0.3712323266408755,1,0.9969401028974012
slashdot090221,0.0,0.5713549744279547,1,0.9973074197769165
slashdot090221,0.0,0.5032583347756459,1,0.9977656725114302
slashdot090221,0.5435644431995964,0.9382103150989145,0,0.010949504350013274
slashdot090221,0.7219280948873623,0.28221763445592524,1,0.8205886873567751
slashdot090221,0.0,0.9612366047228759,1,0.7415623110939609
slashdot090221,0.0,0.0,1,0.947421669960022
slashdot090221,0.0,0.0,1,0.9872410297393799
slashdot090221,0.0,0.0,1,0.8576685190200806
slashdot090221,0.40217919020227266,0.6876445334580581,1,0.9730937432180754
slashdot090221,0.40217919020227266,0.5524951143251111,1,0.9783236037193995
slashdot090221,0.40217919020227266,0.0758415063771473,1,0.9939842497826307
slashdot090221,0.40217919020227266,1.0,1,0.6269242257097779
slashdot090221,0.40217919020227266,0.5916727785823275,1,0.9634603656638937
slashdot090221,0.9182958340544896,0.0,0,0.03182862147021205
slashdot090221,0.8997437586982626,0.7219280948873623,1,0.02140177780020706
slashdot090221,0.8997437586982626,0.0,1,0.012150686619172237
slashdot090221,0.0,0.0,1,0.9913255852389623
slashdot090221,0.0,0.954434002924965,1,0.925384553117991
slashdot090221,0.0,0.0,1,0.9762282300723856
slashdot090221,0.0,0.2580186686648154,1,0.7615804130303988
slashdot090221,0.779349837292085,0.5916727785823275,1,0.8808291941213714
slashdot090221,0.779349837292085,0.0,1,0.8724513053894042
slashdot090221,0.0,0.0,1,0.9663158299682018
slashdot090221,0.0,0.0,1,0.9985185662157008
slashdot090221,0.0,0.8112781244591328,1,0.810624093338272
slashdot090221,0.0,0.7219280948873623,1,0.9742241726662098
slashdot090221,0.5032583347756459,0.7219280948873623,1,0.6108470458014409
slashdot090221,0.5032583347756459,0.6500224216483541,1,0.5698945109547155
slashdot090221,0.5032583347756459,0.0,1,0.9768769782079678
slashdot090221,0.0,0.0,1,0.9832014877910507
slashdot090221,0.954434002924965,0.7652769228449767,0,0.5935049816294875
slashdot090221,0.954434002924965,0.6343095546405662,0,0.8991925026468759
slashdot090221,0.954434002924965,0.8524051786494786,1,0.7025612455395918
slashdot090221,0.0,0.0,1,0.9931502196498277
slashdot090221,0.0,0.0,1,0.997702948797459
slashdot090221,0.0,0.0,1,0.994036824719285
slashdot090221,0.0,0.6193821946787638,1,0.9355428216225553
slashdot090221,0.7642045065086203,0.0,1,0.9887029538631138
slashdot090221,0.5746356978376794,0.9182958340544896,1,0.08500764363916133
slashdot090221,0.0,0.0,1,0.997022834781252
slashdot090221,0.7219280948873623,0.9182958340544896,0,0.9152893065525288
slashdot090221,0.0,0.0,1,0.9993198955430413
slashdot090221,0.0,0.4959690720618338,1,0.9840729074959319
slashdot090221,0.0,0.2552421131901917,1,0.9818597472827805
slashdot090221,0.9612366047228759,0.928322617852162,0,0.013881679532740594
slashdot090221,0.9709505944546686,0.09498684113062561,1,0.973449746559642
slashdot090221,0.0,0.2552421131901917,1,0.974592094472824
slashdot090221,0.0,0.7219280948873623,1,0.33044722948846
slashdot090221,0.9182958340544896,0.2552421131901917,1,0.17427771032756784
slashdot090221,0.4394969869215134,0.7627097044847806,1,0.7285531163215637
slashdot090221,0.0,0.2552421131901917,1,0.9833438847080996
slashdot090221,0.0,0.0,1,0.9907317137383705
slashdot090221,0.0,0.6863858147549966,0,0.0982385904002996
slashdot090221,0.0,0.0,1,0.9925679924526136
slashdot090221,0.0,0.0,1,0.9967752075366937
slashdot090221,0.0,0.9967916319816366,1,0.6931824382471602
slashdot090221,0.8453509366224364,0.9448969577713231,1,0.023538169946018938
slashdot090221,0.8453509366224364,0.0,0,0.031725071962954515
slashdot090221,0.0,0.0,1,0.980092167854309
slashdot090221,0.0,0.0,1,0.9827758669853212
slashdot090221,0.9182958340544896,0.9531971725430559,1,0.23528148603530719
slashdot090221,0.0,0.0,1,0.9994841729328724
slashdot090221,0.0,0.0,1,0.8365526795387268
slashdot090221,0.0,0.19319641317100764,1,0.6491117295680531
slashdot090221,0.8112781244591328,0.7382848661434506,1,0.7877129316329956
slashdot090221,0.8112781244591328,1.0,0,0.6579247338433468
slashdot090221,0.8112781244591328,0.0,1,0.8245533108711243
slashdot090221,0.0,0.0,1,0.9964158994226054
slashdot090221,0.0,0.2068778075047252,1,0.9408699097920911
slashdot090221,0.0,0.0,1,0.9958298042367875
slashdot090221,0.0,0.0,1,0.9643320441246033
slashdot090221,0.0,0.8678258940797089,1,0.7068562371574251
slashdot090221,0.0,0.0,1,0.9948810527538483
slashdot090221,0.0,0.5069923067544344,1,0.982199888132106
slashdot090221,0.0,0.9587118829771318,0,0.24845639229040684
slashdot090221,0.0,0.0,1,0.9728437350291678
